ID,log2FoldChange,pvalue,padj,AD2N1,AD2N2,AD2N3,AD2N4,AGN1,AGN2,AGN3,AGN4,Gene.name
ENSG00000186918,0.750778889,2.36E-06,3.64E-05,6428.773972,6052.078852,6827.988611,6478.534158,3740.323557,3698.214094,4832.360202,3054.464065,ZNF395
ENSG00000186919,0.157516496,0.763728605,0.842316554,5.222399652,14.06759155,15.47217221,13.58942978,12.69561521,6.69663032,13.30946666,10.84891983,ZACN
ENSG00000186951,0.44415068,0.032447814,0.085959667,2672.824142,2494.987845,2188.717284,2718.791918,2283.257566,2294.432963,1360.637015,1466.576708,PPARA
ENSG00000186952,-0.822962277,0.002181297,0.010954731,30.28991798,29.14001108,28.56401023,31.70866949,48.82928926,46.03933345,61.42830765,56.21713003,TMEM232
ENSG00000186976,-0.972763908,0.001368612,0.007681528,44.91263701,43.20760263,28.56401023,46.20406126,59.57173289,64.45506683,115.6899794,81.86003145,EFCAB6
ENSG00000186994,-0.72821728,0.130506703,0.240015531,8.355839443,7.033795777,29.75417732,19.93116368,23.43805884,23.43820612,30.71415383,29.58796317,KANK3
ENSG00000187010,0.64922751,0.122771093,0.229663001,65.80223561,58.28002216,86.88219777,72.47695884,38.08684562,91.24158811,26.61893332,23.67037054,RHD
ENSG00000187013,-1.10161808,0.014380863,0.046621215,8.355839443,40.19311873,34.51484569,23.55501162,46.87611769,46.87641224,44.02362049,90.7364204,C17orf82
ENSG00000187024,0.011667197,0.975749587,0.985233115,28.20095812,23.11104327,41.65584825,21.74308765,39.06343141,33.4831516,20.47610255,19.72530878,PTRH1
ENSG00000187045,1.095581739,0.149812588,0.266629839,7.311359513,16.07724749,17.85250639,14.49539177,5.859514711,16.7415758,1.023805128,1.972530878,TMPRSS6
ENSG00000187049,-0.119598593,0.53834136,0.66544334,316.4774189,402.9360152,409.4174799,311.650923,328.1328238,323.1124129,468.9027484,444.8057131,TMEM216
ENSG00000187051,0.146823586,0.439492241,0.579103803,2563.153749,2503.026469,3115.857449,2433.413893,1960.007671,1895.983459,2748.916768,2983.452953,RPS19BP1
ENSG00000187066,0.435871557,0.368397199,0.511949071,48.0460768,43.20760263,72.60019266,55.26368111,59.57173289,69.47753957,16.38088204,15.78024703,TMEM262
ENSG00000187068,0.831000101,0.000387836,0.002816194,126.3820716,114.5503884,115.446208,128.6466019,66.40783339,51.89888498,60.40450253,94.68148216,C3orf70
ENSG00000187079,-0.063110867,0.769785947,0.84641309,14675.9875,13064.77324,11330.39072,14287.02051,16687.8979,18040.72208,9996.433266,11018.55749,TEAD1
ENSG00000187091,-0.025510941,0.816874506,0.879690904,2832.629571,2883.856269,3215.831485,3190.798113,3233.475535,2789.146528,3138.986521,3178.73351,PLCD1
ENSG00000187097,0.112813745,0.56788715,0.689840753,1001.656253,876.2099883,743.854433,893.2785177,1008.813116,935.8540872,697.2112919,608.525776,ENTPD5
ENSG00000187098,0.451068159,0.007375402,0.028099714,226.6521449,224.0766369,201.1382387,241.8918501,166.9961693,186.6685702,134.1184717,165.6925938,MITF
ENSG00000187109,-0.791957831,2.42E-05,0.000284526,14221.63873,16108.39716,11556.52247,15597.04154,20517.09076,20448.16068,30668.0826,27898.49048,NAP1L1
ENSG00000187118,-0.509889713,0.01945116,0.058456456,499.2614067,558.6843503,466.5455004,540.8593053,580.0919564,529.0337953,866.1391379,967.5263958,CMC1
ENSG00000187123,-0.794318238,2.17E-10,7.51E-09,1653.41173,1596.671641,1766.207966,1587.245399,2570.373786,2628.4274,3001.796634,3250.730887,LYPD6
ENSG00000187134,-0.399733438,0.222559922,0.356683802,1631.477651,3186.309487,1243.724612,2836.566977,2085.010651,2132.876757,3221.914736,4301.10358,AKR1C1
ENSG00000187147,0.440059766,0.001966723,0.010110305,3878.153982,3837.438011,4564.290801,3820.441693,3265.702865,3282.185935,2461.227527,2856.224712,RNF220
ENSG00000187164,-1.198627213,4.99E-08,1.10E-06,40.73471728,40.19311873,41.65584825,49.8279092,96.68199273,107.9831639,90.09485123,101.5853402,SHTN1
ENSG00000187173,2.000036455,6.52E-06,8.99E-05,171.2947086,167.8062707,366.5714646,161.2612334,27.34440198,30.97191523,47.09503587,111.4479946,LCE2A
ENSG00000187186,-0.133882797,0.626962665,0.738737699,57.44639617,53.25588231,63.07885592,66.13522494,45.8995319,59.43259409,64.49972304,93.69521672,AL162231.1
ENSG00000187187,-0.429188768,0.015842746,0.050073662,97.13663353,97.46831291,95.21336742,103.2796663,152.3473825,126.3988973,124.9042256,126.2419762,ZNF546
ENSG00000187189,-0.091998402,0.428025975,0.569042563,2010.623866,1903.144172,2107.785921,1806.488199,2016.649646,1911.887956,2113.133783,2300.95727,TSPYL4
ENSG00000187193,0.307597282,0.20678123,0.337521813,101.3145532,101.4876248,142.8200511,101.4677424,95.70540694,73.66293352,118.7613948,72.9836425,MT1X
ENSG00000187210,-0.318296216,0.019194694,0.057904662,1311.866793,1270.102552,1171.124419,1319.080651,1731.486597,1658.253083,1646.278645,1289.048929,GCNT1
ENSG00000187231,0.002707604,0.983137237,0.989424236,1198.01848,1214.837014,1053.297877,1257.475236,1107.44828,1244.736161,1059.638307,1303.842911,SESTD1
ENSG00000187239,0.205709792,0.469033938,0.6061215,3959.623416,4131.852605,3822.816702,4454.615083,4855.584524,4881.843503,1924.75364,2530.757117,FNBP1
ENSG00000187240,0.017396863,0.94561642,0.966782852,1510.317979,1466.044006,927.1401653,1658.816395,1681.680722,1770.421641,950.0911584,1093.768372,DYNC2H1
ENSG00000187244,0.48690716,0.131232051,0.240953384,343.6338971,338.6270253,445.1224927,444.8273349,424.8148165,369.9888252,157.6659896,168.6513901,BCAM
ENSG00000187257,-0.124989582,0.443977466,0.583235294,648.6220368,727.495449,589.1327109,710.2741966,755.8773977,861.3540749,575.3784817,724.9050978,RSBN1L
ENSG00000187266,0.614425624,9.82E-05,0.000925114,348.8562967,379.824972,489.1586751,385.9398058,243.1698605,275.3989219,269.2607486,258.4015451,EPOR
ENSG00000187325,-0.600129995,0.001245786,0.007161577,838.7173841,844.0554933,565.3293691,817.1777109,1036.157518,981.0563418,1350.398963,1282.145071,TAF9B
ENSG00000187372,0.986238723,5.69E-10,1.79E-08,418.8364521,353.6994448,357.0501278,448.4511828,181.644956,217.6404854,183.2611178,214.0196003,PCDHB13
ENSG00000187391,-0.225619897,0.261024828,0.399671481,340.5004573,367.7670364,296.3516061,369.6324901,504.8948509,455.3708617,347.0699382,299.8246935,MAGI2
ENSG00000187446,-0.425419386,0.000581857,0.003881082,4325.191392,4944.758431,4282.2212,4946.552441,5804.825907,5623.495311,6805.232683,6612.909769,CHP1
ENSG00000187479,0.399185809,0.023407823,0.067046382,650.7109966,807.8816864,1029.494535,881.5010119,582.0451279,578.4214439,670.5923586,723.9188323,C11orf96
ENSG00000187498,1.478622423,2.75E-10,9.27E-09,2626.867025,1520.304716,2660.023452,1753.036442,885.7633071,919.1125114,652.1638663,613.4571031,COL4A1
ENSG00000187514,-0.578944361,0.001251765,0.007193347,23699.24962,23660.68417,20871.96031,23469.8512,26757.47393,28293.2631,42049.7242,39881.61556,PTMA
ENSG00000187522,-0.341920782,0.083380515,0.172659364,910.7864993,854.103773,887.8646512,852.5102283,838.8871894,886.4664386,1292.042071,1426.139825,HSPA14
ENSG00000187531,0.297401091,0.027855965,0.076418807,1067.458489,1161.581131,1347.269149,1101.649774,1076.197535,933.3428508,874.3295789,921.1719202,SIRT7
ENSG00000187534,-0.437812916,0.232202309,0.367578498,20.88959861,32.15449498,21.42300767,21.74308765,22.46147306,40.17978192,42.99981536,24.65663598,PRR13P5
ENSG00000187535,0.285867048,0.17113649,0.2945549,1843.507077,1854.912429,1882.844341,1856.316108,1998.094516,1811.438501,1102.638122,1187.463589,IFT140
ENSG00000187550,1.604156144,0.007140057,0.027439845,20.88959861,14.06759155,10.71150384,28.08482155,9.765857851,8.3707879,4.09522051,1.972530878,SBK2
ENSG00000187555,0.170305851,0.198440696,0.327642554,4902.788793,4384.064425,4381.005069,4566.954369,4546.00683,4467.489502,3579.222726,3610.717773,USP7
ENSG00000187556,-1.816789263,0.000402704,0.002908211,13.57823909,6.028967809,3.570501278,17.21327772,22.46147306,28.46067886,54.26167176,39.45061757,NANOS3
ENSG00000187566,-0.23122552,0.256730895,0.39496105,237.0969442,294.4145947,318.9647809,308.933037,305.6713507,251.9607158,391.0935587,413.245219,NHLRC1
ENSG00000187583,0.48129941,0.126596413,0.234746848,85.64735429,89.42968917,133.2987144,59.79349104,80.08003438,83.707879,51.19025638,47.34074108,PLEKHN1
ENSG00000187601,-0.363083967,0.102308051,0.201285614,979.7221747,1025.929356,836.6874662,934.046807,908.2247802,889.8147537,1622.731127,1437.97501,MAGEH1
ENSG00000187605,1.099502047,0.000239638,0.001904661,649.6665167,508.4429519,567.7097033,589.7812525,362.3133263,390.0787161,156.6421845,170.623921,TET3
ENSG00000187607,-0.433489299,0.052570571,0.122983159,253.8086231,239.1490564,159.4823904,314.368809,311.5308655,291.3034189,395.1887792,310.6736133,ZNF286A
ENSG00000187608,-0.321506075,0.170162206,0.293259054,1276.354475,1149.523196,1767.398133,1280.124285,1314.484467,1256.455264,2229.847568,2038.610663,ISG15
ENSG00000187609,-0.140510687,0.45515759,0.593081459,267.3868622,316.52081,336.8172873,379.5980719,358.4069831,329.8090432,449.450451,296.8658972,EXD3
ENSG00000187624,0.14132402,0.477231565,0.613761913,290.3654206,334.6077134,326.1057834,301.6853412,346.6879537,329.8090432,203.7372204,254.4564833,C17orf97
ENSG00000187626,-0.085869713,0.595784005,0.712626971,183.8284677,191.9221419,204.70874,242.7978121,217.7786301,240.2416127,210.9038563,205.1432113,ZKSCAN4
ENSG00000187630,-0.010373676,0.949404481,0.968941805,268.4313421,308.4821862,378.4731355,281.7541775,304.694765,283.7697098,340.9271075,315.6049405,DHRS4L2
ENSG00000187634,0.111527892,0.76553809,0.843446724,71.02463527,65.31381793,123.7773777,75.19484479,77.15027703,110.4944003,90.09485123,31.56049405,SAMD11
ENSG00000187642,-0.074934189,0.858873933,0.908211375,14.62271903,19.0917314,13.09183802,17.21327772,20.50830149,21.76404854,11.2618564,13.80771615,PERM1
ENSG00000187650,-0.244898796,0.289122717,0.431188365,104.447993,85.4103773,103.5445371,85.16042663,128.9093236,118.0281094,124.9042256,75.94243881,VMAC
ENSG00000187653,-0.113760862,0.524211676,0.654030188,283.0540611,290.3952828,259.4564262,277.2243676,257.8186473,256.1461097,385.9745331,302.7834898,TMSB4XP8
ENSG00000187676,0.290165008,0.029753961,0.080377161,1037.168571,1016.885904,1025.924034,953.0720087,680.6802922,837.07879,915.281784,864.9547901,B3GLCT
ENSG00000187678,1.069585242,8.21E-06,0.000110663,964.0549757,1011.861764,1098.524227,1148.759798,513.684123,642.0394319,278.4749947,576.9652819,SPRY4
ENSG00000187688,0.152179597,0.318876782,0.463014582,898.2527401,1034.972807,1260.386951,1051.821865,930.6862532,900.696778,882.52002,1105.603557,TRPV2
ENSG00000187699,-0.654045114,0.069080964,0.150301115,18.80063875,22.1062153,21.42300767,29.89674552,36.13367405,25.94944249,30.71415383,53.25833371,C2orf88
ENSG00000187713,-0.207500727,0.258382235,0.39676321,2573.598548,2603.509266,2943.28322,2548.471065,2578.186473,2356.376794,3713.341198,3671.86623,TMEM203
ENSG00000187720,1.00437437,1.94E-06,3.03E-05,1394.380707,1366.566037,1313.94447,1494.837276,854.512562,860.5169961,462.7599177,597.6768561,THSD4
ENSG00000187735,-0.349246418,0.112916292,0.215692815,4982.169268,3810.307655,3710.940995,3759.74224,3765.714787,4110.893938,6906.589391,5935.345413,TCEA1
ENSG00000187736,-0.254739224,0.301830166,0.4450455,132.6489512,126.608324,89.26253196,154.9194995,149.4176251,113.8427154,140.2613025,199.2256187,NHEJ1
ENSG00000187741,0.544377676,0.000126749,0.001142107,844.9842637,763.6692558,896.1958209,800.8703952,547.8646255,654.5956137,480.1646048,581.8966091,FANCA
ENSG00000187742,0.452213588,0.041324487,0.102971112,709.2018727,694.336126,621.2672224,620.58396,655.2890618,556.6573953,375.7364818,345.1929037,SECISBP2
ENSG00000187764,0.439683599,0.309245844,0.453010925,52.22399652,27.13035514,20.23284058,34.42655545,32.22733091,34.32023039,13.30946666,18.73904334,SEMA4D
ENSG00000187775,0.173781299,0.767388065,0.844711447,31.33439791,32.15449498,35.70501278,15.40135375,35.15708826,41.01686071,3.071415383,21.69783966,DNAH17
ENSG00000187778,0.223294478,0.130780241,0.240401518,3154.32939,2799.450719,3622.86863,2772.243676,2411.190303,2354.702636,2889.17807,2922.304496,MCRS1
ENSG00000187790,-0.07750318,0.622395216,0.734935886,248.5862234,268.2890675,213.0399096,280.8482155,238.2869316,272.8876855,263.1179178,293.9071009,FANCM
ENSG00000187792,0.733224818,0.077251686,0.163166654,527.4623648,527.5346833,609.3655515,537.2354574,533.2158387,514.8034558,119.7851999,155.8299394,ZNF70
ENSG00000187796,0.309543983,0.189924954,0.317178921,114.8927923,139.6710876,139.2495499,100.5617804,90.82247802,135.606764,84.97582559,85.80509321,CARD9
ENSG00000187800,0.308362224,0.457618432,0.595435902,42.82367715,30.14483905,73.79035975,42.58021332,51.75904661,47.71349103,36.85698459,15.78024703,PEAR1
ENSG00000187801,-0.106898756,0.69916302,0.794537513,120.115192,61.29450606,105.9248713,68.8531109,97.65857851,106.3090063,72.69016406,105.530402,ZFP69B
ENSG00000187815,0.115717658,0.564740495,0.686963355,152.4940698,151.7290232,104.7347042,112.3392862,113.2839511,129.7472124,119.7851999,118.3518527,ZFP69
ENSG00000187824,-0.156291943,0.517489847,0.64823872,129.5155114,110.5310765,127.3478789,97.84389443,104.494679,101.2865336,133.0946666,179.5003099,TMEM220
ENSG00000187837,-1.224033456,2.43E-06,3.72E-05,224.563185,365.7573804,288.0204365,298.0614932,492.1992357,508.9439043,986.948143,761.396919,HIST1H1C
ENSG00000187838,0.006521375,0.972056639,0.9833671,122.2041519,150.7241952,161.8627246,155.8254615,133.7922526,174.9494671,134.1184717,143.9947541,PLSCR3
ENSG00000187840,0.983008185,0.001188653,0.006905568,6135.275111,3563.119975,7101.727043,3366.554738,1823.285661,1841.573338,3577.175116,2960.768848,EIF4EBP1
ENSG00000187860,0.231736512,0.268677349,0.408437879,95.04767366,103.4972807,119.0167093,87.87831259,83.00979174,79.52248505,104.428123,77.91496969,CCDC157
ENSG00000187866,-0.315328662,0.009564255,0.034178021,1138.483124,1256.03496,1186.596592,1115.239204,1385.775229,1300.82044,1585.874143,1572.10711,FAM122A
ENSG00000187942,1.098342578,0.000606284,0.004015367,471.0604486,266.2794116,490.3488422,274.5064816,203.1298433,261.1685825,114.6661743,121.310649,LDLRAD2
ENSG00000187951,0.729711048,0.036786269,0.094538035,463.7490891,420.0180907,430.8404876,462.0406126,322.2733091,460.3933345,124.9042256,162.7337975,ARHGAP11B
ENSG00000187953,0.490356633,0.126228473,0.234310589,291.4099006,301.4483905,261.8367604,278.1303295,278.3269488,287.118025,94.19007174,145.967285,PMS2CL
ENSG00000187954,0.048810516,0.733975985,0.821212785,1849.773957,1817.733794,2383.904687,1820.077629,2139.699455,1894.309302,1804.96844,1768.373932,CYHR1
ENSG00000187955,-0.635541761,0.115071829,0.218973368,7028.305452,10501.4571,4808.275055,10756.48665,19887.19293,17777.87934,4439.219033,9309.35948,COL14A1
ENSG00000187957,1.530755023,2.00E-08,4.81E-07,511.7951659,529.5443392,659.3525694,646.8568576,122.0732231,185.8314914,181.2135076,323.495064,DNER
ENSG00000187961,0.757476861,0.016290745,0.051184303,466.8825289,483.3222527,648.6410656,487.4075482,464.8548337,403.4719768,184.284923,180.4865754,KLHL17
ENSG00000187987,-0.189011295,0.647206583,0.754892911,33.42335777,25.1206992,24.99350895,38.05040339,52.7356324,38.50562434,33.78556921,13.80771615,ZSCAN23
ENSG00000187994,-0.348315418,0.102981819,0.202209667,110.7148726,86.41520526,82.1215294,83.34850266,127.9327379,132.2584488,94.19007174,106.5166674,RINL
ENSG00000188002,-0.245347047,0.189588118,0.316710787,390.635494,375.8056601,448.692994,367.8205661,340.828439,450.348389,556.9499894,527.6520099,AC026412.1
ENSG00000188004,-0.817439822,0.012675806,0.042453,15.66719896,21.10138733,28.56401023,25.36693559,34.18050248,35.99438797,50.16645125,39.45061757,SNHG28
ENSG00000188010,-0.50657564,0.02440514,0.069172556,566.1081223,502.4139841,545.0965285,573.4739368,583.0217137,558.3315529,1035.066984,932.02084,MORN2
ENSG00000188013,2.957413795,0.000126398,0.001140232,34.4678377,24.11587124,42.84601534,12.6834678,1.95317157,1.67415758,11.2618564,0,MEIS3P2
ENSG00000188015,0.150323574,0.427856536,0.56900091,709.2018727,801.8527186,715.2904228,759.1961438,835.9574321,748.3484382,474.0217741,631.2098811,S100A3
ENSG00000188021,-0.021116187,0.866470827,0.913183323,2869.186369,3184.299831,3088.483606,3385.57994,3447.347822,3347.478081,2712.059783,3205.362677,UBQLN2
ENSG00000188026,0.530819235,0.015877357,0.050158329,1626.255252,1409.773639,1770.968634,1458.598797,1381.868886,1305.842912,714.615979,933.0071054,RILPL1
ENSG00000188033,-0.001725034,0.994750605,0.996210908,54.31295638,55.26553825,49.9870179,74.28888281,68.36100496,53.57304256,45.04742561,68.0523153,ZNF490
ENSG00000188042,1.096623565,1.47E-09,4.34E-08,5508.587153,5178.883348,4934.432767,4898.536455,2522.521083,2398.230733,2990.534778,1684.54137,ARL4C
ENSG00000188051,-1.12234513,0.071536751,0.154110083,3.133439791,26.12552717,10.71150384,7.247695884,10.74244364,36.83146676,22.52371281,32.54675949,TMEM221
ENSG00000188060,-0.302476883,0.022505128,0.065075317,323.7887784,361.7380685,335.6271202,389.5636538,438.4870175,400.9607404,437.1647895,465.5172873,RAB42
ENSG00000188070,0.331376941,0.190526493,0.317677394,3144.92907,3747.003493,2957.565226,4069.581239,3744.2299,3464.669112,1777.325701,2076.088749,C11orf95
ENSG00000188092,-0.26812888,0.337713841,0.481950215,35.51231763,57.27519419,38.08534697,54.35771913,56.64197554,53.57304256,68.59494355,45.3682102,GPR89B
ENSG00000188095,-0.681410244,0.154970706,0.273573897,28.20095812,15.07241952,15.47217221,16.30731574,12.69561521,25.1123637,53.23786663,29.58796317,MESP2
ENSG00000188112,1.268853285,4.51E-06,6.48E-05,1958.399869,2113.153217,2310.114327,2218.700902,1218.77906,1221.297955,555.9261843,572.0339547,C6orf132
ENSG00000188130,-0.011247962,0.938538602,0.962269953,1397.514147,1518.29506,1854.280331,1314.550841,1456.089406,1488.326089,1670.849968,1514.903715,MAPK12
ENSG00000188153,-0.241409062,0.25338205,0.391315497,816.7833056,783.7658152,799.7922864,768.2557637,1152.371226,1189.488961,700.2827073,702.2209927,COL4A5
ENSG00000188157,0.628128669,0.064422371,0.142722369,18290.93254,18227.57934,22038.32406,20759.21294,19688.94601,17992.17151,5934.998325,7701.746814,AGRN
ENSG00000188158,0.227324482,0.426567765,0.567721228,523.2844451,483.3222527,455.8339965,578.9097087,596.6939147,582.6068378,235.4751793,328.4263912,NHS
ENSG00000188167,0.875732056,8.02E-05,0.000777903,123.2486318,99.47796885,144.0102182,139.5181458,82.03320595,71.98877594,56.30928202,65.09351898,TMPPE
ENSG00000188171,-0.433561598,0.048119712,0.115138163,130.5599913,122.5890121,111.8757067,186.628169,160.1600688,214.2921702,168.927846,203.1706805,ZNF626
ENSG00000188177,-0.042106552,0.88571212,0.927118495,496.1279669,502.4139841,354.6697937,491.0313961,655.2890618,624.4607773,254.9274768,363.931947,ZC3H6
ENSG00000188185,0.448034586,0.598555421,0.715310575,156.6719896,236.1345725,182.0955652,238.2680022,272.4674341,269.5393704,17.40468717,36.49182125,LINC00265
ENSG00000188186,-0.219832028,0.341651396,0.485911681,2341.724004,2501.016813,3103.955778,2389.021756,2363.3376,2050.843035,3932.435495,3690.605273,LAMTOR4
ENSG00000188191,-0.047890134,0.740904929,0.826343171,1161.461683,1174.643895,1566.259894,1235.732148,1385.775229,1204.556379,1420.017712,1299.897849,PRKAR1B
ENSG00000188211,0.578676057,0.120183038,0.226232755,102.3590332,100.4827968,74.98052685,126.834678,119.1434658,70.31461836,49.14264612,32.54675949,NCR3LG1
ENSG00000188215,-0.797429483,1.82E-08,4.43E-07,1366.179749,1513.27092,1456.764522,1553.724805,2215.873146,2323.730721,3055.034501,2644.177642,DCUN1D3
ENSG00000188219,-0.180922785,0.746110556,0.830143307,8.355839443,11.05310765,11.90167093,9.059619855,8.789272066,5.85955153,21.49990768,9.862654391,POTEE
ENSG00000188223,0.539958543,0.234093343,0.369504835,29.24543805,15.07241952,16.6623393,12.6834678,9.765857851,11.71910306,14.33327179,14.79398159,AD000671.1
ENSG00000188227,-0.683740084,0.132081248,0.242093108,38.64575742,19.0917314,26.18367604,19.02520169,46.87611769,61.94383046,40.9522051,14.79398159,ZNF793
ENSG00000188229,0.293193125,0.149528536,0.266303202,39551.32152,36469.22628,51110.53563,35641.45047,26416.64549,27402.61127,35704.18002,43313.81929,TUBB4B
ENSG00000188234,0.431879601,0.336801766,0.481037297,68.93567541,91.43934511,73.79035975,49.8279092,65.4312476,93.75282448,32.76176408,17.7527779,AGAP4
ENSG00000188242,0.159203603,0.347671391,0.491964458,448.0818901,453.1774137,558.1883665,491.9373581,521.4968093,462.0674921,413.6172715,349.1379655,AC010442.1
ENSG00000188243,-0.499420301,0.032938285,0.08697334,2455.572316,2366.369865,2451.744211,2398.081376,2513.731811,2304.477909,4590.742192,4264.611759,COMMD6
ENSG00000188266,-0.691200974,0.021273752,0.062411645,40.73471728,70.33795777,32.13451151,64.32330097,106.4478506,71.98877594,76.78538457,81.86003145,HYKK
ENSG00000188277,0.662867665,0.320717321,0.464780619,11.48927923,15.07241952,11.90167093,10.87154383,16.60195835,8.3707879,5.119025638,0.986265439,C15orf62
ENSG00000188283,-0.068514329,0.788228124,0.859673805,282.0095812,333.6028854,236.8432515,366.0086421,382.8216278,426.0731041,254.9274768,214.0196003,ZNF383
ENSG00000188290,0.376415927,0.076176145,0.161507246,116.9817522,177.8545504,191.6169019,180.2864351,109.3776079,133.0955276,125.9280307,144.9810196,HES4
ENSG00000188295,-0.109128831,0.557256735,0.681215274,106.5369529,105.5069367,108.3052054,110.5273622,124.0263947,133.9326064,103.4043179,102.5716057,ZNF669
ENSG00000188312,-0.100434317,0.558329373,0.682047724,203.6735864,197.9511097,191.6169019,217.4308765,172.855684,210.1067763,241.6180101,245.5800943,CENPP
ENSG00000188313,-0.359827113,0.063359941,0.141110588,498.2169268,509.4477799,434.4109889,510.9625598,501.9650936,513.1292982,664.4495278,828.4629689,PLSCR1
ENSG00000188315,-0.075056076,0.70028513,0.79547146,199.4956667,237.1394005,199.9480716,202.0295228,284.1864635,230.1966672,186.3325332,182.4591062,C3orf62
ENSG00000188316,-1.241556004,0.049891964,0.118239566,2.088959861,8.038623746,2.380334186,14.49539177,21.48488727,17.57865459,13.30946666,12.82145071,ENO4
ENSG00000188321,-0.348301572,0.022376133,0.06484387,312.2994992,300.4435625,268.977763,238.2680022,341.8050248,398.449504,335.8080818,348.1517,ZNF559
ENSG00000188342,-0.182764123,0.085383992,0.17559562,2011.668346,2150.331852,1907.83785,1924.263257,2206.107289,2111.949787,2326.08525,2431.144307,GTF2F2
ENSG00000188343,-0.845660966,8.90E-07,1.52E-05,665.3337157,596.8678131,520.1030196,682.1893751,924.8267385,962.6406085,1266.446943,1278.200009,FAM92A
ENSG00000188352,-0.19116522,0.268224822,0.407906003,2521.374552,2465.847834,2194.668119,2379.962136,2155.324828,2314.522854,3205.533854,3242.840764,FOCAD
ENSG00000188365,-0.121216678,0.866257294,0.913183323,2.088959861,26.12552717,4.760668371,26.27289758,24.41464463,19.25281217,13.30946666,7.890123513,AC092171.1
ENSG00000188368,0.231831255,0.347037884,0.491286709,80.42495464,128.6179799,109.4953725,95.12600847,84.96296331,106.3090063,63.47591791,96.65401304,PRR19
ENSG00000188372,-0.247413175,0.178697746,0.303526467,228.7411048,234.1249166,297.5417732,231.0203063,268.5610909,240.2416127,351.1651588,316.591206,ZP3
ENSG00000188385,0.182083836,0.780090486,0.853869936,17.75615882,14.06759155,10.71150384,12.6834678,19.5317157,21.76404854,4.09522051,2.958796317,JAKMIP3
ENSG00000188419,-0.4079279,0.008018581,0.029899445,1443.471264,1478.101941,1112.806232,1446.821291,1593.788001,1665.786792,2063.991137,1951.819304,CHM
ENSG00000188428,-0.438260313,0.002825068,0.013412321,602.6649198,610.9354047,512.962017,598.8408724,691.4227359,710.6798927,906.0675379,845.2294813,BLOC1S5
ENSG00000188452,-1.439126292,5.64E-10,1.78E-08,633.9993177,779.7465033,363.0009633,780.9392315,1578.162629,1823.994683,1710.778368,1827.549859,CERKL
ENSG00000188483,0.587103302,2.50E-06,3.82E-05,1002.700733,931.4755265,1091.383224,1108.89747,657.2422334,631.9944864,734.0682765,729.836425,IER5L
ENSG00000188486,0.034228934,0.872138191,0.917205011,6825.676345,6405.778297,8922.682695,6110.713592,5199.34272,5925.680754,7175.850139,9300.483091,H2AFX
ENSG00000188487,-0.50444207,0.194266751,0.322661443,33.42335777,46.22208654,41.65584825,57.07560508,51.75904661,42.69101829,41.97601023,117.3655873,INSC
ENSG00000188488,1.688412102,0.00099828,0.006017207,24.0230384,35.16897889,14.28200511,27.17885956,12.69561521,6.69663032,3.071415383,8.876388952,SERPINA5
ENSG00000188493,0.124658542,0.471815772,0.608529024,790.6713073,830.9927297,823.5956282,921.3633392,894.5525792,919.1125114,624.5211278,648.962659,C19orf54
ENSG00000188501,0.200418372,0.563895887,0.686513873,36.55679756,24.11587124,40.46568115,22.64904964,25.39123041,23.43820612,34.80937434,23.67037054,LCTL
ENSG00000188522,1.107623897,2.65E-07,5.11E-06,1677.434768,1324.363262,2173.245111,1394.275496,902.3652655,891.4889113,634.7591791,618.3884303,FAM83G
ENSG00000188529,-0.338691531,0.016991906,0.052782166,3258.777383,3269.710208,3105.145945,3301.325475,3537.193714,3535.820809,4652.1705,4634.461299,SRSF10
ENSG00000188542,-0.492976478,0.051639996,0.1212613,60.57983596,106.5117646,80.93136231,116.8690961,114.2605369,118.0281094,159.7135999,123.2831799,DUSP28
ENSG00000188549,1.074628133,0.000852474,0.005295064,989.1224941,1009.852108,1174.694921,1098.025926,816.4257164,635.3428016,262.0941127,313.6324096,CCDC9B
ENSG00000188554,-0.146669294,0.195157744,0.323769162,9356.451216,9851.3334,8402.579675,9984.607042,11186.79017,10853.56359,9788.600825,9790.657014,NBR1
ENSG00000188559,0.871503947,0.000389933,0.002830128,627.7324382,590.8388453,512.962017,537.2354574,392.5874856,411.0056859,230.3561537,205.1432113,RALGAPA2
ENSG00000188566,0.676632651,0.005055997,0.020994009,416.7474922,336.6173693,422.5093179,385.9398058,294.9289071,303.022522,141.2851076,236.7037054,NDOR1
ENSG00000188573,0.471227119,0.46900865,0.6061215,20.88959861,8.038623746,21.42300767,4.529809927,14.64878678,13.39326064,4.09522051,6.903858074,FBLL1
ENSG00000188581,0.620912812,0.075661394,0.160823463,245.4527836,150.7241952,377.2829684,144.9539177,109.3776079,123.8876609,229.3323486,134.1320997,KRTAP1-1
ENSG00000188596,-1.010874326,0.002557539,0.012393926,17.75615882,34.16415092,22.61317476,27.17885956,36.13367405,45.20225466,62.45211278,62.13472267,CFAP54
ENSG00000188599,1.177198253,0.199129536,0.328438723,156.6719896,188.907658,164.2430588,123.21083,124.0263947,134.7696852,5.119025638,15.78024703,NPIPP1
ENSG00000188603,0.550464339,0.09517616,0.190532124,48.0460768,62.29933403,58.31818755,50.73387119,36.13367405,51.06180619,18.4284923,43.39567932,CLN3
ENSG00000188610,0.010283612,0.967016045,0.979838085,113.8483124,83.40072136,74.98052685,86.06638862,65.4312476,81.19664263,97.26148712,112.4342601,FAM72B
